cation,anion,SMILES,cation_canonical,anion_canonical,co2_cation_max_tanimoto,co2_anion_max_tanimoto,vis_cation_max_tanimoto,vis_anion_max_tanimoto,tox_cation_max_tanimoto,tox_anion_max_tanimoto,union_cation_max_tanimoto,union_anion_max_tanimoto
CCSCC(C)[NH2+]C(C)CCCO,O=C([O-])C1CC2(CCCCC2)CN1,CCSCC(C)[NH2+]C(C)CCCO.O=C([O-])C1CC2(CCCCC2)CN1,CCSCC(C)[NH2+]C(C)CCCO,O=C([O-])C1CC2(CCCCC2)CN1,0.21875,0.3939393939393939,0.2777777777777778,0.3939393939393939,0.2647058823529412,0.1724137931034483,0.2777777777777778,0.3939393939393939
c1cc(C2[NH2+]CCS2)[nH]n1,COCCCC=C(C)C(=O)[O-],c1cc(C2[NH2+]CCS2)[nH]n1.COCCCC=C(C)C(=O)[O-],c1cc(C2[NH2+]CCS2)[nH]n1,COCCCC=C(C)C(=O)[O-],0.06976744186046512,0.2692307692307692,0.1111111111111111,0.2692307692307692,0.08163265306122448,0.3333333333333333,0.1111111111111111,0.3333333333333333
CCOCCOCC[NH2+]C1CCCC1,O=C1CSC(=S)[N-]C1=O,CCOCCOCC[NH2+]C1CCCC1.O=C1CSC(=S)[N-]C1=O,CCOCCOCC[NH2+]C1CCCC1,O=C1CSC(=S)[N-]C1=O,0.18181818181818182,0.10526315789473684,0.3142857142857143,0.09090909090909091,0.3142857142857143,0.13513513513513514,0.3142857142857143,0.13513513513513514
COCC[P+](C)(C)C,O=C([O-])NCc1cc(I)cc(Cl)c1I,COCC[P+](C)(C)C.O=C([O-])NCc1cc(I)cc(Cl)c1I,COCC[P+](C)(C)C,O=C([O-])NCc1cc(I)cc(Cl)c1I,0.2916666666666667,0.175,0.5,0.22448979591836735,0.35,0.17647058823529413,0.5,0.22448979591836735
CCCC1(COC)C[NH+](CC)C1,Cc1c([N+](=O)[O-])cc(S(=O)(=O)OC2CC2)c(N)c1[S-],CCCC1(COC)C[NH+](CC)C1.Cc1c([N+](=O)[O-])cc(S(=O)(=O)OC2CC2)c(N)c1[S-],CCCC1(COC)C[NH+](CC)C1,Cc1c([N+](=O)[O-])cc(S(=O)(=O)OC2CC2)c(N)c1[S-],0.2,0.16666666666666666,0.21212121212121213,0.21568627450980393,0.17142857142857143,0.2,0.21212121212121213,0.21568627450980393
CCC[NH+]1CCCCCC1CO,[S-]c1cc2[nH]cnc2cc1I,CCC[NH+]1CCCCCC1CO.[S-]c1cc2[nH]cnc2cc1I,CCC[NH+]1CCCCCC1CO,[S-]c1cc2[nH]cnc2cc1I,0.2,0.06666666666666667,0.21739130434782608,0.1388888888888889,0.19444444444444445,0.06666666666666667,0.21739130434782608,0.1388888888888889
CCC[NH+](CC)CCN1CCCCC1,O=C([O-])C(C(=O)[O-])(c1ccccc1Cl)S(=O)(=O)[O-],CCC[NH+](CC)CCN1CCCCC1.O=C([O-])C(C(=O)[O-])(c1ccccc1Cl)S(=O)(=O)[O-],CCC[NH+](CC)CCN1CCCCC1,O=C([O-])C(C(=O)[O-])(c1ccccc1Cl)S(=O)(=O)[O-],0.17647058823529413,0.21875,0.44,0.29411764705882354,0.20588235294117646,0.2702702702702703,0.44,0.29411764705882354
CN(C)C(=O)CC[NH2+]CC(O)COCCO,CSC([O-])=S,CN(C)C(=O)CC[NH2+]CC(O)COCCO.CSC([O-])=S,CN(C)C(=O)CC[NH2+]CC(O)COCCO,CSC([O-])=S,0.19607843137254902,0.26666666666666666,0.23076923076923078,0.26666666666666666,0.1891891891891892,0.26666666666666666,0.23076923076923078,0.26666666666666666
CCC(C)C1COCCC1C[NH3+],CC(C)CCC(C)n1[n-]nnc1=S,CCC(C)C1COCCC1C[NH3+].CC(C)CCC(C)n1[n-]nnc1=S,CCC(C)C1COCCC1C[NH3+],CC(C)CCC(C)n1[n-]nnc1=S,0.1724137931034483,0.09090909090909091,0.24242424242424243,0.13636363636363635,0.21621621621621623,0.08571428571428572,0.24242424242424243,0.13636363636363635
C[NH2+]C(C)C(C)CCOC,CC(CN=CC(F)F)C(=O)[O-],C[NH2+]C(C)C(C)CCOC.CC(CN=CC(F)F)C(=O)[O-],C[NH2+]C(C)C(C)CCOC,CC(CN=CC(F)F)C(=O)[O-],0.27586206896551724,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32,0.3333333333333333,0.3333333333333333,0.3333333333333333
C[NH2+]C(c1ccc2c(c1)CCO2)C(C)C,CNC(=O)C(=O)NC(Cc1ccc(NC(=O)c2ccccc2)cc1)C(=O)[O-],C[NH2+]C(c1ccc2c(c1)CCO2)C(C)C.CNC(=O)C(=O)NC(Cc1ccc(NC(=O)c2ccccc2)cc1)C(=O)[O-],C[NH2+]C(c1ccc2c(c1)CCO2)C(C)C,CNC(=O)C(=O)NC(Cc1ccc(NC(=O)c2ccccc2)cc1)C(=O)[O-],0.09433962264150944,0.17777777777777778,0.14893617021276595,0.3469387755102041,0.14,0.19607843137254902,0.14893617021276595,0.3469387755102041
CC(C)CC(CO)[NH2+]C1CC(C)CCC1C,[O-]Nc1cncnc1,CC(C)CC(CO)[NH2+]C1CC(C)CCC1C.[O-]Nc1cncnc1,CC(C)CC(CO)[NH2+]C1CC(C)CCC1C,[O-]Nc1cncnc1,0.17142857142857143,0.11428571428571428,0.17142857142857143,0.1935483870967742,0.13333333333333333,0.11428571428571428,0.17142857142857143,0.1935483870967742
CC[NH+](CC)Cc1c(C)noc1C,COC(=O)CC(C(=O)OC(C)C)P(=O)([O-])[O-],CC[NH+](CC)Cc1c(C)noc1C.COC(=O)CC(C(=O)OC(C)C)P(=O)([O-])[O-],CC[NH+](CC)Cc1c(C)noc1C,COC(=O)CC(C(=O)OC(C)C)P(=O)([O-])[O-],0.1282051282051282,0.2222222222222222,0.28,0.24242424242424243,0.15384615384615385,0.2222222222222222,0.28,0.24242424242424243
CCCCNC(=O)C[NH2+]CCOCCOC,O=C([O-])B1C(Cl)C1CO,CCCCNC(=O)C[NH2+]CCOCCOC.O=C([O-])B1C(Cl)C1CO,CCCCNC(=O)C[NH2+]CCOCCOC,O=C([O-])B1C(Cl)C1CO,0.24489795918367346,0.2608695652173913,0.3076923076923077,0.2916666666666667,0.3055555555555556,0.2916666666666667,0.3076923076923077,0.2916666666666667
COCC[NH+](CCO)CCn1cc(N)c(C)n1,Cc1cc2[nH]c(=O)cc(C#N)c2cc1C(=O)[O-],COCC[NH+](CCO)CCn1cc(N)c(C)n1.Cc1cc2[nH]c(=O)cc(C#N)c2cc1C(=O)[O-],COCC[NH+](CCO)CCn1cc(N)c(C)n1,Cc1cc2[nH]c(=O)cc(C#N)c2cc1C(=O)[O-],0.21568627450980393,0.16279069767441862,0.19230769230769232,0.2222222222222222,0.2631578947368421,0.2222222222222222,0.2631578947368421,0.2222222222222222
COC1(C2CC2)C[NH2+]C1,COc1cncc(CC(=O)[O-])c1C,COC1(C2CC2)C[NH2+]C1.COc1cncc(CC(=O)[O-])c1C,COC1(C2CC2)C[NH2+]C1,COc1cncc(CC(=O)[O-])c1C,0.125,0.24242424242424243,0.20588235294117646,0.24242424242424243,0.11764705882352941,0.2857142857142857,0.20588235294117646,0.2857142857142857
C[NH2+]C(C)(CCO)COCOCCOC,CCCCCSC(CC)C(=O)[O-],C[NH2+]C(C)(CCO)COCOCCOC.CCCCCSC(CC)C(=O)[O-],C[NH2+]C(C)(CCO)COCOCCOC,CCCCCSC(CC)C(=O)[O-],0.23255813953488372,0.3,0.2564102564102564,0.4,0.22857142857142856,0.3870967741935484,0.2564102564102564,0.4
B[N+](C)=Cc1ccccc1,CCCCCCC(C)S(=O)(=O)[O-],B[N+](C)=Cc1ccccc1.CCCCCCC(C)S(=O)(=O)[O-],B[N+](C)=Cc1ccccc1,CCCCCCC(C)S(=O)(=O)[O-],0.2,0.3181818181818182,0.21428571428571427,0.43333333333333335,0.19444444444444445,0.43333333333333335,0.21428571428571427,0.43333333333333335
CC(C)=CC[NH2+]C1CCCOCC1,O=C([S-])NC1CCOC1,CC(C)=CC[NH2+]C1CCCOCC1.O=C([S-])NC1CCOC1,CC(C)=CC[NH2+]C1CCCOCC1,O=C([S-])NC1CCOC1,0.10810810810810811,0.16216216216216217,0.1875,0.18181818181818182,0.1951219512195122,0.10714285714285714,0.1951219512195122,0.18181818181818182
CCCC([NH3+])COCCOC,O=C([O-])c1nc2cc(Br)ccn2n1,CCCC([NH3+])COCCOC.O=C([O-])c1nc2cc(Br)ccn2n1,CCCC([NH3+])COCCOC,O=C([O-])c1nc2cc(Br)ccn2n1,0.2777777777777778,0.14705882352941177,0.5,0.25,0.25,0.25,0.5,0.25
CC(C)[NH2+]CCCOCCC(N)=O,O=C([O-])C(Cl)CSCCS,CC(C)[NH2+]CCCOCCC(N)=O.O=C([O-])C(Cl)CSCCS,CC(C)[NH2+]CCCOCCC(N)=O,O=C([O-])C(Cl)CSCCS,0.1702127659574468,0.2857142857142857,0.18604651162790697,0.2857142857142857,0.18,0.2857142857142857,0.18604651162790697,0.2857142857142857
CC(C)NC(N)=[NH2+],CC1(C)C(NC(=O)C2CCC(C(=O)[O-])CC2)C2CCCOC21,CC(C)NC(N)=[NH2+].CC1(C)C(NC(=O)C2CCC(C(=O)[O-])CC2)C2CCCOC21,CC(C)NC(N)=[NH2+],CC1(C)C(NC(=O)C2CCC(C(=O)[O-])CC2)C2CCCOC21,0.16666666666666666,0.20833333333333334,0.18181818181818182,0.20833333333333334,0.10344827586206896,0.16666666666666666,0.18181818181818182,0.20833333333333334
COCC([NH3+])N=O,[C-]#CC(C)S(=O)(=O)[O-],COCC([NH3+])N=O.[C-]#CC(C)S(=O)(=O)[O-],COCC([NH3+])N=O,[C-]#CC(C)S(=O)(=O)[O-],0.20689655172413793,0.3157894736842105,0.27586206896551724,0.3157894736842105,0.24,0.3157894736842105,0.27586206896551724,0.3157894736842105
C[NH+](C)CCC[NH+](CCCCCCC(=O)[O-])CC1CC1,Cc1cccc2c(C)c(C(=O)[O-])c(COCCOCC(=O)[O-])cc12,C[NH+](C)CCC[NH+](CCCCCCC(=O)[O-])CC1CC1.Cc1cccc2c(C)c(C(=O)[O-])c(COCCOCC(=O)[O-])cc12,C[NH+](C)CCC[NH+](CCCCCCC(=O)[O-])CC1CC1,Cc1cccc2c(C)c(C(=O)[O-])c(COCCOCC(=O)[O-])cc12,0.175,0.19148936170212766,0.23684210526315788,0.21818181818181817,0.21621621621621623,0.2391304347826087,0.23684210526315788,0.2391304347826087
CCC(C)C[NH+](C)CCCc1ccc(N)cc1Cl,CCN(CC(F)(F)F)C(C[NH3+])CN(CC(=O)[O-])C(=O)C(Cc1ccc(O)cc1)NC(=O)[O-],CCC(C)C[NH+](C)CCCc1ccc(N)cc1Cl.CCN(CC(F)(F)F)C(C[NH3+])CN(CC(=O)[O-])C(=O)C(Cc1ccc(O)cc1)NC(=O)[O-],CCC(C)C[NH+](C)CCCc1ccc(N)cc1Cl,CCN(CC(F)(F)F)C(C[NH3+])CN(CC(=O)[O-])C(=O)C(Cc1ccc(O)cc1)NC(=O)[O-],0.13725490196078433,0.16071428571428573,0.18604651162790697,0.2,0.18,0.16071428571428573,0.18604651162790697,0.2
CCC(SC1CCCCC1)C(N)=[NH+]O,[S-]CCOCCc1ccccc1,CCC(SC1CCCCC1)C(N)=[NH+]O.[S-]CCOCCc1ccccc1,CCC(SC1CCCCC1)C(N)=[NH+]O,[S-]CCOCCc1ccccc1,0.13513513513513514,0.13513513513513514,0.1875,0.25,0.15217391304347827,0.16666666666666666,0.1875,0.25
CCOC(C[NH3+])COCCOC,O=Cc1ccc(Br)c([S-])c1,CCOC(C[NH3+])COCCOC.O=Cc1ccc(Br)c([S-])c1,CCOC(C[NH3+])COCCOC,O=Cc1ccc(Br)c([S-])c1,0.2631578947368421,0.12,0.4666666666666667,0.15384615384615385,0.23529411764705882,0.12,0.4666666666666667,0.15384615384615385
CC(S)CC[NH+]1CCOCC1,O=C([O-])C=CCOCC1CCCO1,CC(S)CC[NH+]1CCOCC1.O=C([O-])C=CCOCC1CCCO1,CC(S)CC[NH+]1CCOCC1,O=C([O-])C=CCOCC1CCCO1,0.16129032258064516,0.20454545454545456,0.21212121212121213,0.20454545454545456,0.21212121212121213,0.23684210526315788,0.21212121212121213,0.23684210526315788
O=C(CSCC1CCC[NH2+]1)N1CCCC1,Cc1cc([S-])cs1,O=C(CSCC1CCC[NH2+]1)N1CCCC1.Cc1cc([S-])cs1,O=C(CSCC1CCC[NH2+]1)N1CCCC1,Cc1cc([S-])cs1,0.0975609756097561,0.13333333333333333,0.2619047619047619,0.13333333333333333,0.12244897959183673,0.13333333333333333,0.2619047619047619,0.13333333333333333
CCCN1CCCCCC1[NH3+],O=C([S-])N1CCOCC1,CCCN1CCCCCC1[NH3+].O=C([S-])N1CCOCC1,CCCN1CCCCCC1[NH3+],O=C([S-])N1CCOCC1,0.17647058823529413,0.13043478260869565,0.22727272727272727,0.3142857142857143,0.20588235294117646,0.13043478260869565,0.22727272727272727,0.3142857142857143
C[NH+](C)CC1CCCCCCC1,CS1(CC(=O)[O-])CCC1,C[NH+](C)CC1CCCCCCC1.CS1(CC(=O)[O-])CCC1,C[NH+](C)CC1CCCCCCC1,CS1(CC(=O)[O-])CCC1,0.16,0.34782608695652173,0.21739130434782608,0.34782608695652173,0.20833333333333334,0.34782608695652173,0.21739130434782608,0.34782608695652173
C=C[N+](C)(C)C,[O-]N([O-])C=CCc1nc(CF)cs1,C=C[N+](C)(C)C.[O-]N([O-])C=CCc1nc(CF)cs1,C=C[N+](C)(C)C,[O-]N([O-])C=CCc1nc(CF)cs1,0.16666666666666666,0.10204081632653061,0.3157894736842105,0.10204081632653061,0.3,0.10204081632653061,0.3157894736842105,0.10204081632653061
COCC(C[NH3+])[NH2+]C(C)Cc1ccccc1OC,CCOC(=O)COc1cccc(N(C)C(=O)[O-])c1,COCC(C[NH3+])[NH2+]C(C)Cc1ccccc1OC.CCOC(=O)COc1cccc(N(C)C(=O)[O-])c1,COCC(C[NH3+])[NH2+]C(C)Cc1ccccc1OC,CCOC(=O)COc1cccc(N(C)C(=O)[O-])c1,0.1702127659574468,0.1951219512195122,0.23529411764705882,0.21153846153846154,0.1951219512195122,0.20454545454545456,0.23529411764705882,0.21153846153846154
CC(C)NC(=S)NCC[NH+](C)C,O=C([O-])CCC(=O)c1ccoc1Cl,CC(C)NC(=S)NCC[NH+](C)C.O=C([O-])CCC(=O)c1ccoc1Cl,CC(C)NC(=S)NCC[NH+](C)C,O=C([O-])CCC(=O)c1ccoc1Cl,0.2,0.30303030303030304,0.25,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.2857142857142857,0.30303030303030304
CCC[NH2+]C1CCCC1CSCCOCCOCC,CCCCCCN(C)[O-],CCC[NH2+]C1CCCC1CSCCOCCOCC.CCCCCCN(C)[O-],CCC[NH2+]C1CCCC1CSCCOCCOCC,CCCCCCN(C)[O-],0.16363636363636364,0.19230769230769232,0.2608695652173913,0.34615384615384615,0.2608695652173913,0.34615384615384615,0.2608695652173913,0.34615384615384615
CCC(C)[NH2+]CCN1CCCO1,CC=COC(C)=CC(=O)[O-],CCC(C)[NH2+]CCN1CCCO1.CC=COC(C)=CC(=O)[O-],CCC(C)[NH2+]CCN1CCCO1,CC=COC(C)=CC(=O)[O-],0.16666666666666666,0.30434782608695654,0.18181818181818182,0.30434782608695654,0.15,0.38461538461538464,0.18181818181818182,0.38461538461538464
COCCOC(C)CN1CC(C)[NH2+]CC1C,CC1COC(C)N1[O-],COCCOC(C)CN1CC(C)[NH2+]CC1C.CC1COC(C)N1[O-],COCCOC(C)CN1CC(C)[NH2+]CC1C,CC1COC(C)N1[O-],0.1836734693877551,0.20833333333333334,0.2222222222222222,0.20833333333333334,0.2222222222222222,0.20833333333333334,0.2222222222222222,0.20833333333333334
OSC1CC=NC=[NH+]1,O=C([O-])C(F)(F)c1ccccc1Cl,OSC1CC=NC=[NH+]1.O=C([O-])C(F)(F)c1ccccc1Cl,OSC1CC=NC=[NH+]1,O=C([O-])C(F)(F)c1ccccc1Cl,0.08108108108108109,0.3333333333333333,0.09523809523809523,0.3333333333333333,0.075,0.3333333333333333,0.09523809523809523,0.3333333333333333
CCC1CCC([NH3+])(C2CC(C)CC(C)C2)C1,CS(=O)[O-],CCC1CCC([NH3+])(C2CC(C)CC(C)C2)C1.CS(=O)[O-],CCC1CCC([NH3+])(C2CC(C)CC(C)C2)C1,CS(=O)[O-],0.13793103448275862,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.12903225806451613,0.23076923076923078,0.15384615384615385,0.23076923076923078
COCC([NH3+])C(=O)NC(C)c1ccc(C)cc1C,COCCCOc1cccc(NC(=O)CC2(C(=O)[O-])CCCCC2)c1,COCC([NH3+])C(=O)NC(C)c1ccc(C)cc1C.COCCCOc1cccc(NC(=O)CC2(C(=O)[O-])CCCCC2)c1,COCC([NH3+])C(=O)NC(C)c1ccc(C)cc1C,COCCCOc1cccc(NC(=O)CC2(C(=O)[O-])CCCCC2)c1,0.14545454545454545,0.19298245614035087,0.3,0.1864406779661017,0.14545454545454545,0.19607843137254902,0.3,0.19607843137254902
C[NH2+]C1CCCCC1OC(C)COC,CC1(NCC(=O)[O-])CCOC1,C[NH2+]C1CCCCC1OC(C)COC.CC1(NCC(=O)[O-])CCOC1,C[NH2+]C1CCCCC1OC(C)COC,CC1(NCC(=O)[O-])CCOC1,0.18421052631578946,0.2857142857142857,0.225,0.26666666666666666,0.225,0.26666666666666666,0.225,0.2857142857142857
COC1(C)CC(NC(N)=[NH+]C2CC2)C1,COS(=O)[O-],COC1(C)CC(NC(N)=[NH+]C2CC2)C1.COS(=O)[O-],COC1(C)CC(NC(N)=[NH+]C2CC2)C1,COS(=O)[O-],0.09302325581395349,0.29411764705882354,0.18181818181818182,0.29411764705882354,0.10204081632653061,0.29411764705882354,0.18181818181818182,0.29411764705882354
CC(P)=[NH+]CC1CC1,CCC=CCC=CC=CC=CCCCC(=O)[O-],CC(P)=[NH+]CC1CC1.CCC=CCC=CC=CC=CCCCC(=O)[O-],CC(P)=[NH+]CC1CC1,CCC=CCC=CC=CC=CCCCC(=O)[O-],0.16129032258064516,0.34375,0.16129032258064516,0.4722222222222222,0.16216216216216217,0.40625,0.16216216216216217,0.4722222222222222
CC[NH+](CC)CCN1CCC(NC(N)=O)CC1,O=C([O-])C(Cl)=Cc1ccc(=O)[nH]n1,CC[NH+](CC)CCN1CCC(NC(N)=O)CC1.O=C([O-])C(Cl)=Cc1ccc(=O)[nH]n1,CC[NH+](CC)CCN1CCC(NC(N)=O)CC1,O=C([O-])C(Cl)=Cc1ccc(=O)[nH]n1,0.175,0.15151515151515152,0.25,0.21052631578947367,0.14,0.1951219512195122,0.25,0.21052631578947367
CCC1(C)[NH2+]CCCCO1,CSC(=CC(=O)[O-])C(=O)[O-],CCC1(C)[NH2+]CCCCO1.CSC(=CC(=O)[O-])C(=O)[O-],CCC1(C)[NH2+]CCCCO1,CSC(=CC(=O)[O-])C(=O)[O-],0.18181818181818182,0.2857142857142857,0.2,0.2857142857142857,0.17647058823529413,0.32,0.2,0.32
COCCC1CC(=O)CC1[NH+](C)C,CCCC(CC)C(=O)[O-],COCCC1CC(=O)CC1[NH+](C)C.CCCC(CC)C(=O)[O-],COCCC1CC(=O)CC1[NH+](C)C,CCCC(CC)C(=O)[O-],0.18421052631578946,0.375,0.20512820512820512,0.375,0.20588235294117646,0.7,0.20588235294117646,0.7
COCC[NH2+]CC(C)n1ccnc1C,N#CCSCC(=O)[O-],COCC[NH2+]CC(C)n1ccnc1C.N#CCSCC(=O)[O-],COCC[NH2+]CC(C)n1ccnc1C,N#CCSCC(=O)[O-],0.20833333333333334,0.2916666666666667,0.20833333333333334,0.30434782608695654,0.34285714285714286,0.30434782608695654,0.34285714285714286,0.30434782608695654
CO[NH3+],CC(C)C(C(=O)[O-])N(CC(Cl)Cl)C(C)C,CO[NH3+].CC(C)C(C(=O)[O-])N(CC(Cl)Cl)C(C)C,CO[NH3+],CC(C)C(C(=O)[O-])N(CC(Cl)Cl)C(C)C,0.2,0.32142857142857145,0.2857142857142857,0.32142857142857145,0.1875,0.32142857142857145,0.2857142857142857,0.32142857142857145
COCCCCC[NH2+]CC1CC1C,CCCOCC(O)C(CC)C(=O)[O-],COCCCCC[NH2+]CC1CC1C.CCCOCC(O)C(CC)C(=O)[O-],COCCCCC[NH2+]CC1CC1C,CCCOCC(O)C(CC)C(=O)[O-],0.1891891891891892,0.3,0.2631578947368421,0.3,0.3333333333333333,0.3548387096774194,0.3333333333333333,0.3548387096774194
COCC[NH2+]CC(O)Cc1ccccc1C,O=C([O-])CCc1ccccn1,COCC[NH2+]CC(O)Cc1ccccc1C.O=C([O-])CCc1ccccn1,COCC[NH2+]CC(O)Cc1ccccc1C,O=C([O-])CCc1ccccn1,0.20454545454545456,0.2903225806451613,0.24489795918367346,0.3125,0.34285714285714286,0.2903225806451613,0.34285714285714286,0.3125
C[NH2+]CC(C(C)C)C(C)C,CCCCCC(C)CC(=O)[S-],C[NH2+]CC(C(C)C)C(C)C.CCCCCC(C)CC(=O)[S-],C[NH2+]CC(C(C)C)C(C)C,CCCCCC(C)CC(=O)[S-],0.23809523809523808,0.2553191489361702,0.23809523809523808,0.3333333333333333,0.13043478260869565,0.3225806451612903,0.23809523809523808,0.3333333333333333
CCCCOCCc1nc(C(C)[NH2+]C(C)C)cs1,C#CSCCCCCC(=O)[O-],CCCCOCCc1nc(C(C)[NH2+]C(C)C)cs1.C#CSCCCCCC(=O)[O-],CCCCOCCc1nc(C(C)[NH2+]C(C)C)cs1,C#CSCCCCCC(=O)[O-],0.18867924528301888,0.3103448275862069,0.2,0.4482758620689655,0.2545454545454545,0.4482758620689655,0.2545454545454545,0.4482758620689655
C[NH2+]C1CSSC1C,O=C([O-])CCCc1cnc2sccn2c1=O,C[NH2+]C1CSSC1C.O=C([O-])CCCc1cnc2sccn2c1=O,C[NH2+]C1CSSC1C,O=C([O-])CCCc1cnc2sccn2c1=O,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.2619047619047619,0.09090909090909091,0.2619047619047619,0.10714285714285714,0.2619047619047619
CCCCn1cc[n+](CCOC)c1,C=C(C(=O)[O-])n1ncnc1CBr,CCCCn1cc[n+](CCOC)c1.C=C(C(=O)[O-])n1ncnc1CBr,CCCCn1cc[n+](CCOC)c1,C=C(C(=O)[O-])n1ncnc1CBr,0.5882352941176471,0.17142857142857143,0.71875,0.1794871794871795,0.6363636363636364,0.17647058823529413,0.71875,0.1794871794871795
CCCCC[NH+](CCCC)C(C)C,COC(=O)OC(C)C(F)C(=O)[O-],CCCCC[NH+](CCCC)C(C)C.COC(=O)OC(C)C(F)C(=O)[O-],CCCCC[NH+](CCCC)C(C)C,COC(=O)OC(C)C(F)C(=O)[O-],0.34782608695652173,0.36,0.45454545454545453,0.36666666666666664,0.3333333333333333,0.36,0.45454545454545453,0.36666666666666664
CN1CCC([NH+]2CCCCC2)C(C[NH3+])C1,COOS(=O)[O-],CN1CCC([NH+]2CCCCC2)C(C[NH3+])C1.COOS(=O)[O-],CN1CCC([NH+]2CCCCC2)C(C[NH3+])C1,COOS(=O)[O-],0.15217391304347827,0.25,0.17777777777777778,0.25,0.16666666666666666,0.25,0.17777777777777778,0.25
COCC[NH2+]CCCOCC1CCC1,COCCNc1ccsc1C(=O)[O-],COCC[NH2+]CCCOCC1CCC1.COCCNc1ccsc1C(=O)[O-],COCC[NH2+]CCCOCC1CCC1,COCCNc1ccsc1C(=O)[O-],0.18604651162790697,0.2,0.2564102564102564,0.225,0.4642857142857143,0.2631578947368421,0.4642857142857143,0.2631578947368421
CCCC1NC(=[NH+]NN)CN1O,COCCS(=O)CCCC(=O)[O-],CCCC1NC(=[NH+]NN)CN1O.COCCS(=O)CCCC(=O)[O-],CCCC1NC(=[NH+]NN)CN1O,COCCS(=O)CCCC(=O)[O-],0.14,0.3333333333333333,0.14035087719298245,0.4,0.14,0.4,0.14035087719298245,0.4
[NH3+]C1CCCC1C(=O)C1CCCC1,O=CSC=CC(=O)[O-],[NH3+]C1CCCC1C(=O)C1CCCC1.O=CSC=CC(=O)[O-],[NH3+]C1CCCC1C(=O)C1CCCC1,O=CSC=CC(=O)[O-],0.10344827586206896,0.23809523809523808,0.1891891891891892,0.25,0.12195121951219512,0.391304347826087,0.1891891891891892,0.391304347826087
C#CO[NH+](C)C(C)COCCC,CCCCOc1cc(C(=O)[O-])cc(C(=O)[O-])c1,C#CO[NH+](C)C(C)COCCC.CCCCOc1cc(C(=O)[O-])cc(C(=O)[O-])c1,C#CO[NH+](C)C(C)COCCC,CCCCOc1cc(C(=O)[O-])cc(C(=O)[O-])c1,0.21212121212121213,0.28125,0.24324324324324326,0.34375,0.22857142857142856,0.34375,0.24324324324324326,0.34375
ClC1CCCC1C[NH+]1CCC1,CC(C)SNS(=O)[O-],ClC1CCCC1C[NH+]1CCC1.CC(C)SNS(=O)[O-],ClC1CCCC1C[NH+]1CCC1,CC(C)SNS(=O)[O-],0.08571428571428572,0.20833333333333334,0.11428571428571428,0.20833333333333334,0.08888888888888889,0.20833333333333334,0.11428571428571428,0.20833333333333334
COCC1CC[NH2+]C(C(N)=O)C1,COCCc1nn[n-]n1,COCC1CC[NH2+]C(C(N)=O)C1.COCCc1nn[n-]n1,COCC1CC[NH2+]C(C(N)=O)C1,COCCc1nn[n-]n1,0.15,0.1891891891891892,0.3783783783783784,0.1891891891891892,0.15217391304347827,0.1891891891891892,0.3783783783783784,0.1891891891891892
NC(N)=[NH2+],CC(Cc1ccsc1)(NC(=O)[O-])C(=O)CCO,NC(N)=[NH2+].CC(Cc1ccsc1)(NC(=O)[O-])C(=O)CCO,NC(N)=[NH2+],CC(Cc1ccsc1)(NC(=O)[O-])C(=O)CCO,0.07692307692307693,0.18181818181818182,0.17647058823529413,0.19230769230769232,0.07692307692307693,0.18181818181818182,0.17647058823529413,0.19230769230769232
C=CCC(C)CC[NH2+]C,O=C([O-])C#CC(F)(F)C(F)(F)F,C=CCC(C)CC[NH2+]C.O=C([O-])C#CC(F)(F)C(F)(F)F,C=CCC(C)CC[NH2+]C,O=C([O-])C#CC(F)(F)C(F)(F)F,0.2692307692307692,0.36363636363636365,0.2692307692307692,0.36363636363636365,0.13793103448275862,0.36363636363636365,0.2692307692307692,0.36363636363636365
CC1SCCCC1[NH2+]C1CCSC1,CC1CSCCC1C(=O)[O-],CC1SCCCC1[NH2+]C1CCSC1.CC1CSCCC1C(=O)[O-],CC1SCCCC1[NH2+]C1CCSC1,CC1CSCCC1C(=O)[O-],0.075,0.2571428571428571,0.13953488372093023,0.2571428571428571,0.07317073170731707,0.23076923076923078,0.13953488372093023,0.2571428571428571
CCC(NC)[NH2+]C1COC1,O=S([O-])[O-],CCC(NC)[NH2+]C1COC1.O=S([O-])[O-],CCC(NC)[NH2+]C1COC1,O=S([O-])[O-],0.125,0.2,0.17142857142857143,0.2,0.17142857142857143,0.2,0.17142857142857143,0.2
CCCC(N=C=O)C1C[NH2+]C1,C=C(C)C1OCCC1C(=O)[O-],CCCC(N=C=O)C1C[NH2+]C1.C=C(C)C1OCCC1C(=O)[O-],CCCC(N=C=O)C1C[NH2+]C1,C=C(C)C1OCCC1C(=O)[O-],0.21212121212121213,0.25925925925925924,0.21212121212121213,0.25925925925925924,0.18181818181818182,0.25925925925925924,0.21212121212121213,0.25925925925925924
